bhat	beta	type
-3.066061e-02	0.000000e+00	2e+00
-8.366949e-02	0.000000e+00	1e+00
-6.940264e-02	0.000000e+00	2e+00
-5.726704e-03	0.000000e+00	1e+00
1.868944e-02	0.000000e+00	2e+00
3.395677e-02	0.000000e+00	1e+00
1.636311e-02	0.000000e+00	2e+00
5.971396e-02	0.000000e+00	1e+00
1.970989e-02	0.000000e+00	2e+00
9.555331e-02	0.000000e+00	1e+00
3.146597e-02	0.000000e+00	2e+00
4.680976e-03	0.000000e+00	1e+00
4.588234e-02	0.000000e+00	2e+00
1.355698e-01	0.000000e+00	1e+00
5.635926e-02	0.000000e+00	2e+00
3.445041e-02	0.000000e+00	1e+00
4.997299e-02	0.000000e+00	2e+00
-3.729808e-02	0.000000e+00	1e+00
-7.202999e-03	0.000000e+00	2e+00
-9.007300e-03	0.000000e+00	1e+00
7.696513e-03	0.000000e+00	2e+00
-8.658032e-02	0.000000e+00	1e+00
-3.125221e-02	0.000000e+00	2e+00
1.533597e-02	0.000000e+00	1e+00
4.956276e-02	0.000000e+00	2e+00
6.835579e-03	0.000000e+00	1e+00
-2.605501e-02	0.000000e+00	2e+00
5.545234e-02	0.000000e+00	1e+00
-6.974406e-02	0.000000e+00	2e+00
3.782757e-02	0.000000e+00	1e+00
4.963539e-02	0.000000e+00	2e+00
2.908491e-02	0.000000e+00	1e+00
-2.823899e-02	0.000000e+00	2e+00
-8.084067e-03	0.000000e+00	1e+00
4.936929e-03	0.000000e+00	2e+00
2.949411e-02	0.000000e+00	1e+00
2.542259e-02	0.000000e+00	2e+00
-9.277515e-02	0.000000e+00	1e+00
5.021436e-02	0.000000e+00	2e+00
8.709352e-03	0.000000e+00	1e+00
3.330015e-02	0.000000e+00	2e+00
5.786605e-02	0.000000e+00	1e+00
1.191478e-01	0.000000e+00	2e+00
-1.274077e-02	0.000000e+00	1e+00
-1.672102e-02	0.000000e+00	2e+00
1.333500e-02	0.000000e+00	1e+00
1.373781e-01	0.000000e+00	2e+00
-9.333312e-03	0.000000e+00	1e+00
-7.798401e-03	0.000000e+00	2e+00
-1.168726e-02	0.000000e+00	1e+00
3.378186e-02	0.000000e+00	2e+00
-8.109201e-03	0.000000e+00	1e+00
-2.581751e-02	0.000000e+00	2e+00
1.054720e-01	0.000000e+00	1e+00
8.022676e-02	0.000000e+00	2e+00
1.597622e-01	0.000000e+00	1e+00
1.184854e-01	0.000000e+00	2e+00
4.747071e-02	0.000000e+00	1e+00
-1.145359e-02	0.000000e+00	2e+00
-7.602021e-02	0.000000e+00	1e+00
-1.094330e-01	0.000000e+00	2e+00
6.400088e-02	0.000000e+00	1e+00
1.007942e-01	0.000000e+00	2e+00
2.412883e-02	0.000000e+00	1e+00
-1.473292e-04	0.000000e+00	2e+00
-1.244874e-01	0.000000e+00	1e+00
3.748265e-03	0.000000e+00	2e+00
-3.329227e-03	0.000000e+00	1e+00
9.824540e-03	0.000000e+00	2e+00
4.929087e-02	0.000000e+00	1e+00
9.259056e-02	0.000000e+00	2e+00
-3.522786e-02	0.000000e+00	1e+00
-1.096796e-01	0.000000e+00	2e+00
2.531345e-02	0.000000e+00	1e+00
3.683498e-03	0.000000e+00	2e+00
-7.507488e-02	0.000000e+00	1e+00
-2.956709e-02	0.000000e+00	2e+00
-1.783324e-03	0.000000e+00	1e+00
-7.544805e-02	0.000000e+00	2e+00
-1.134240e-01	0.000000e+00	1e+00
1.945874e-02	0.000000e+00	2e+00
8.035789e-02	0.000000e+00	1e+00
1.322997e-02	0.000000e+00	2e+00
4.281123e-02	0.000000e+00	1e+00
6.166755e-02	0.000000e+00	2e+00
-3.507067e-02	0.000000e+00	1e+00
-1.734527e-02	0.000000e+00	2e+00
2.872387e-02	0.000000e+00	1e+00
-2.169663e-02	0.000000e+00	2e+00
-1.560606e-02	0.000000e+00	1e+00
-2.105021e-03	0.000000e+00	2e+00
3.354167e-02	0.000000e+00	1e+00
-4.150934e-02	0.000000e+00	2e+00
1.866368e-02	0.000000e+00	1e+00
6.741056e-02	0.000000e+00	2e+00
-1.716252e-02	0.000000e+00	1e+00
6.268648e-02	0.000000e+00	2e+00
4.125701e-02	0.000000e+00	1e+00
8.469738e-02	0.000000e+00	2e+00
4.861675e-02	0.000000e+00	1e+00
2.343987e-02	0.000000e+00	2e+00
4.628400e-02	0.000000e+00	1e+00
1.582419e-02	0.000000e+00	2e+00
1.063237e-02	0.000000e+00	1e+00
-7.350943e-03	0.000000e+00	2e+00
7.702237e-03	0.000000e+00	1e+00
-2.782586e-02	0.000000e+00	2e+00
1.050045e-01	0.000000e+00	1e+00
5.989618e-02	0.000000e+00	2e+00
1.038757e-01	0.000000e+00	1e+00
1.561224e-01	0.000000e+00	2e+00
-8.828535e-02	0.000000e+00	1e+00
-1.391218e-02	0.000000e+00	2e+00
3.541151e-02	0.000000e+00	1e+00
5.139984e-02	0.000000e+00	2e+00
2.219068e-02	0.000000e+00	1e+00
-5.904940e-03	0.000000e+00	2e+00
-1.226245e-01	0.000000e+00	1e+00
-2.639239e-02	0.000000e+00	2e+00
1.155623e-02	0.000000e+00	1e+00
-1.084627e-01	0.000000e+00	2e+00
5.528255e-02	0.000000e+00	1e+00
-1.985173e-02	0.000000e+00	2e+00
-1.464920e-01	0.000000e+00	1e+00
-2.204106e-01	0.000000e+00	2e+00
7.321214e-02	0.000000e+00	1e+00
1.032820e-01	0.000000e+00	2e+00
2.566771e-02	0.000000e+00	1e+00
-1.828873e-02	0.000000e+00	2e+00
1.962168e-02	0.000000e+00	1e+00
7.690213e-02	0.000000e+00	2e+00
1.288157e-02	0.000000e+00	1e+00
-6.230432e-02	0.000000e+00	2e+00
1.886944e-02	0.000000e+00	1e+00
1.024345e-01	0.000000e+00	2e+00
7.718722e-02	0.000000e+00	1e+00
-6.259118e-02	0.000000e+00	2e+00
5.011858e-02	0.000000e+00	1e+00
6.214845e-03	0.000000e+00	2e+00
-1.246493e-01	0.000000e+00	1e+00
5.828076e-02	0.000000e+00	2e+00
7.455666e-02	0.000000e+00	1e+00
1.282325e-01	0.000000e+00	2e+00
7.988239e-02	0.000000e+00	1e+00
7.462758e-02	0.000000e+00	2e+00
-4.707198e-02	0.000000e+00	1e+00
-1.130735e-01	0.000000e+00	2e+00
-4.690471e-02	0.000000e+00	1e+00
-6.684286e-03	0.000000e+00	2e+00
3.545913e-02	0.000000e+00	1e+00
1.903767e-03	0.000000e+00	2e+00
-7.611210e-02	0.000000e+00	1e+00
-3.008733e-02	0.000000e+00	2e+00
-1.671331e-02	0.000000e+00	1e+00
-2.375297e-02	0.000000e+00	2e+00
7.510232e-02	0.000000e+00	1e+00
3.800573e-02	0.000000e+00	2e+00
-3.830668e-02	0.000000e+00	1e+00
-8.645232e-02	0.000000e+00	2e+00
6.768633e-02	0.000000e+00	1e+00
-2.608689e-02	0.000000e+00	2e+00
-1.031201e-01	0.000000e+00	1e+00
-1.575378e-01	0.000000e+00	2e+00
5.908212e-02	0.000000e+00	1e+00
5.858359e-02	0.000000e+00	2e+00
1.270149e-01	0.000000e+00	1e+00
8.492976e-02	0.000000e+00	2e+00
-6.860005e-03	0.000000e+00	1e+00
4.848559e-02	0.000000e+00	2e+00
-7.787121e-02	0.000000e+00	1e+00
-9.515514e-02	0.000000e+00	2e+00
-8.367804e-03	0.000000e+00	1e+00
-4.678810e-02	0.000000e+00	2e+00
-4.226655e-02	0.000000e+00	1e+00
-2.871258e-03	0.000000e+00	2e+00
-3.986708e-02	0.000000e+00	1e+00
1.793400e-02	0.000000e+00	2e+00
3.194282e-02	0.000000e+00	1e+00
1.447545e-01	0.000000e+00	2e+00
2.929030e-02	0.000000e+00	1e+00
5.075751e-02	0.000000e+00	2e+00
7.463287e-02	0.000000e+00	1e+00
1.159349e-01	0.000000e+00	2e+00
2.538242e-02	0.000000e+00	1e+00
8.919143e-02	0.000000e+00	2e+00
5.817911e-02	0.000000e+00	1e+00
-3.168071e-03	0.000000e+00	2e+00
3.812851e-02	0.000000e+00	1e+00
-2.840720e-02	0.000000e+00	2e+00
-1.241845e-02	0.000000e+00	1e+00
5.896861e-02	0.000000e+00	2e+00
4.528177e-02	0.000000e+00	1e+00
1.205806e-01	0.000000e+00	2e+00
1.834268e-02	0.000000e+00	1e+00
-4.946731e-02	0.000000e+00	2e+00
-1.107546e-01	0.000000e+00	1e+00
-2.416210e-01	0.000000e+00	2e+00
1.405663e-02	0.000000e+00	1e+00
4.563809e-02	0.000000e+00	2e+00
-1.140081e-01	0.000000e+00	1e+00
-1.336940e-01	0.000000e+00	2e+00
1.317553e-02	0.000000e+00	1e+00
2.912409e-03	0.000000e+00	2e+00
-1.351717e-02	0.000000e+00	1e+00
2.611628e-02	0.000000e+00	2e+00
7.048048e-03	0.000000e+00	1e+00
-2.444313e-03	0.000000e+00	2e+00
1.831868e-02	0.000000e+00	1e+00
2.144821e-02	0.000000e+00	2e+00
-9.592919e-02	0.000000e+00	1e+00
-5.361831e-02	0.000000e+00	2e+00
-6.159706e-02	0.000000e+00	1e+00
-1.031475e-01	0.000000e+00	2e+00
-9.161511e-02	0.000000e+00	1e+00
-8.680920e-02	0.000000e+00	2e+00
2.598136e-02	0.000000e+00	1e+00
1.077634e-01	0.000000e+00	2e+00
7.377308e-03	0.000000e+00	1e+00
4.651639e-02	0.000000e+00	2e+00
-4.778669e-02	0.000000e+00	1e+00
-2.874242e-03	0.000000e+00	2e+00
-9.428204e-02	0.000000e+00	1e+00
-1.399066e-02	0.000000e+00	2e+00
-5.287162e-03	0.000000e+00	1e+00
-1.846168e-02	0.000000e+00	2e+00
-6.279848e-02	0.000000e+00	1e+00
-4.940511e-02	0.000000e+00	2e+00
-4.760941e-03	0.000000e+00	1e+00
-3.206528e-02	0.000000e+00	2e+00
-6.217289e-02	0.000000e+00	1e+00
-8.186212e-02	0.000000e+00	2e+00
-8.235486e-02	0.000000e+00	1e+00
-2.513099e-02	0.000000e+00	2e+00
5.163927e-02	0.000000e+00	1e+00
-3.614804e-02	0.000000e+00	2e+00
-1.533585e-02	0.000000e+00	1e+00
-6.244822e-02	0.000000e+00	2e+00
3.610766e-02	0.000000e+00	1e+00
7.923971e-02	0.000000e+00	2e+00
-1.671103e-02	0.000000e+00	1e+00
-1.391662e-01	0.000000e+00	2e+00
2.786733e-02	0.000000e+00	1e+00
-5.022714e-02	0.000000e+00	2e+00
-2.425504e-02	0.000000e+00	1e+00
2.340960e-03	0.000000e+00	2e+00
5.340134e-02	0.000000e+00	1e+00
-9.993209e-03	0.000000e+00	2e+00
6.379401e-04	0.000000e+00	1e+00
5.729977e-02	0.000000e+00	2e+00
-1.555920e-02	0.000000e+00	1e+00
8.176680e-02	0.000000e+00	2e+00
-7.029869e-02	0.000000e+00	1e+00
-5.426995e-02	0.000000e+00	2e+00
-1.891065e-02	0.000000e+00	1e+00
2.497317e-02	0.000000e+00	2e+00
7.630695e-03	0.000000e+00	1e+00
1.472645e-01	0.000000e+00	2e+00
2.737414e-02	0.000000e+00	1e+00
6.322648e-02	0.000000e+00	2e+00
-1.345516e-02	0.000000e+00	1e+00
7.118262e-02	0.000000e+00	2e+00
-1.605242e-01	0.000000e+00	1e+00
-4.649913e-02	0.000000e+00	2e+00
-1.602799e-01	0.000000e+00	1e+00
1.030455e-02	0.000000e+00	2e+00
-1.086948e-02	0.000000e+00	1e+00
1.241182e-01	0.000000e+00	2e+00
-2.055855e-03	0.000000e+00	1e+00
-9.996622e-02	0.000000e+00	2e+00
-2.986877e-02	0.000000e+00	1e+00
-3.891910e-02	0.000000e+00	2e+00
-9.462095e-02	0.000000e+00	1e+00
2.446950e-02	0.000000e+00	2e+00
-1.252534e-02	0.000000e+00	1e+00
-1.045087e-02	0.000000e+00	2e+00
-9.457403e-02	0.000000e+00	1e+00
-2.765448e-02	0.000000e+00	2e+00
2.249428e-02	0.000000e+00	1e+00
4.400747e-02	0.000000e+00	2e+00
-6.587868e-03	0.000000e+00	1e+00
-5.161531e-02	0.000000e+00	2e+00
-3.801786e-02	0.000000e+00	1e+00
-1.256216e-02	0.000000e+00	2e+00
-5.397953e-02	0.000000e+00	1e+00
6.606836e-03	0.000000e+00	2e+00
-1.128175e-01	0.000000e+00	1e+00
-9.322758e-02	0.000000e+00	2e+00
9.841320e-03	0.000000e+00	1e+00
-1.537631e-02	0.000000e+00	2e+00
3.987210e-02	0.000000e+00	1e+00
-3.674356e-02	0.000000e+00	2e+00
-2.135992e-02	0.000000e+00	1e+00
2.929807e-02	0.000000e+00	2e+00
-5.226224e-02	0.000000e+00	1e+00
-6.751170e-02	0.000000e+00	2e+00
3.290522e-03	0.000000e+00	1e+00
2.741524e-02	0.000000e+00	2e+00
-4.130571e-02	0.000000e+00	1e+00
-1.741570e-02	0.000000e+00	2e+00
2.862070e-02	0.000000e+00	1e+00
1.394466e-01	0.000000e+00	2e+00
-2.186626e-02	0.000000e+00	1e+00
-1.072916e-01	0.000000e+00	2e+00
6.626712e-02	0.000000e+00	1e+00
5.896055e-02	0.000000e+00	2e+00
-1.534361e-02	0.000000e+00	1e+00
-4.425420e-02	0.000000e+00	2e+00
1.177764e-02	0.000000e+00	1e+00
2.570693e-02	0.000000e+00	2e+00
-1.070520e-01	0.000000e+00	1e+00
-5.337183e-02	0.000000e+00	2e+00
-9.524254e-02	0.000000e+00	1e+00
-1.080770e-01	0.000000e+00	2e+00
9.024401e-02	0.000000e+00	1e+00
1.139689e-01	0.000000e+00	2e+00
-1.202096e-02	0.000000e+00	1e+00
6.279598e-03	0.000000e+00	2e+00
6.288140e-02	0.000000e+00	1e+00
3.244664e-02	0.000000e+00	2e+00
1.212439e-02	0.000000e+00	1e+00
7.234287e-02	0.000000e+00	2e+00
-4.861158e-02	0.000000e+00	1e+00
-8.866403e-02	0.000000e+00	2e+00
-1.804911e-02	0.000000e+00	1e+00
4.464420e-02	0.000000e+00	2e+00
-1.430677e-02	0.000000e+00	1e+00
7.689294e-03	0.000000e+00	2e+00
9.467637e-02	0.000000e+00	1e+00
3.619598e-02	0.000000e+00	2e+00
-7.087434e-02	0.000000e+00	1e+00
-8.131309e-02	0.000000e+00	2e+00
-5.832075e-02	0.000000e+00	1e+00
-1.017880e-01	0.000000e+00	2e+00
4.770033e-02	0.000000e+00	1e+00
1.215056e-01	0.000000e+00	2e+00
2.118304e-02	0.000000e+00	1e+00
4.340104e-02	0.000000e+00	2e+00
-6.611807e-02	0.000000e+00	1e+00
-1.559973e-01	0.000000e+00	2e+00
-6.121918e-02	0.000000e+00	1e+00
-1.165663e-02	0.000000e+00	2e+00
-1.076723e-01	0.000000e+00	1e+00
-3.758923e-02	0.000000e+00	2e+00
-7.047638e-02	0.000000e+00	1e+00
-6.207212e-02	0.000000e+00	2e+00
-5.154158e-02	0.000000e+00	1e+00
-6.489027e-02	0.000000e+00	2e+00
-3.135355e-02	0.000000e+00	1e+00
3.264390e-02	0.000000e+00	2e+00
6.725748e-02	0.000000e+00	1e+00
1.351375e-01	0.000000e+00	2e+00
-6.954595e-02	0.000000e+00	1e+00
-3.893138e-02	0.000000e+00	2e+00
-8.124578e-04	0.000000e+00	1e+00
-5.019512e-02	0.000000e+00	2e+00
9.004657e-02	0.000000e+00	1e+00
1.801242e-01	0.000000e+00	2e+00
-3.177759e-02	0.000000e+00	1e+00
-2.860228e-02	0.000000e+00	2e+00
-2.426704e-04	0.000000e+00	1e+00
3.420514e-02	0.000000e+00	2e+00
-2.445395e-02	0.000000e+00	1e+00
-4.769403e-02	0.000000e+00	2e+00
-4.566023e-02	0.000000e+00	1e+00
-3.298636e-03	0.000000e+00	2e+00
-2.432526e-02	0.000000e+00	1e+00
-1.188207e-01	0.000000e+00	2e+00
1.825572e-02	0.000000e+00	1e+00
6.680696e-02	0.000000e+00	2e+00
3.684039e-02	0.000000e+00	1e+00
9.278286e-02	0.000000e+00	2e+00
-9.123521e-03	0.000000e+00	1e+00
2.135796e-03	0.000000e+00	2e+00
1.092420e-01	0.000000e+00	1e+00
1.300971e-01	0.000000e+00	2e+00
6.992072e-02	0.000000e+00	1e+00
1.272042e-01	0.000000e+00	2e+00
6.889623e-02	0.000000e+00	1e+00
4.317548e-02	0.000000e+00	2e+00
2.951551e-02	0.000000e+00	1e+00
2.397513e-02	0.000000e+00	2e+00
-3.241463e-02	0.000000e+00	1e+00
3.998657e-02	0.000000e+00	2e+00
3.598733e-02	0.000000e+00	1e+00
3.844758e-02	0.000000e+00	2e+00
-1.537576e-01	0.000000e+00	1e+00
6.283067e-02	0.000000e+00	2e+00
-2.341234e-02	0.000000e+00	1e+00
-1.649669e-03	0.000000e+00	2e+00
1.018744e-02	0.000000e+00	1e+00
7.407412e-02	0.000000e+00	2e+00
1.163223e-02	0.000000e+00	1e+00
-4.604082e-02	0.000000e+00	2e+00
1.874785e-02	0.000000e+00	1e+00
3.519618e-02	0.000000e+00	2e+00
-3.011485e-02	0.000000e+00	1e+00
-6.343546e-02	0.000000e+00	2e+00
-1.250504e-01	0.000000e+00	1e+00
-1.159432e-01	0.000000e+00	2e+00
1.470878e-02	0.000000e+00	1e+00
1.036297e-01	0.000000e+00	2e+00
-1.262482e-02	0.000000e+00	1e+00
-3.280542e-02	0.000000e+00	2e+00
1.325877e-01	0.000000e+00	1e+00
4.295807e-02	0.000000e+00	2e+00
1.153487e-02	0.000000e+00	1e+00
1.909237e-02	0.000000e+00	2e+00
3.501593e-02	0.000000e+00	1e+00
2.093013e-02	0.000000e+00	2e+00
8.580986e-02	0.000000e+00	1e+00
1.115048e-01	0.000000e+00	2e+00
-9.318756e-02	0.000000e+00	1e+00
-4.019635e-02	0.000000e+00	2e+00
-2.713131e-02	0.000000e+00	1e+00
-8.460995e-02	0.000000e+00	2e+00
-5.402200e-02	0.000000e+00	1e+00
-1.869798e-02	0.000000e+00	2e+00
1.453287e-02	0.000000e+00	1e+00
7.245970e-02	0.000000e+00	2e+00
-4.711737e-02	0.000000e+00	1e+00
-4.200825e-02	0.000000e+00	2e+00
8.083295e-02	0.000000e+00	1e+00
1.395870e-01	0.000000e+00	2e+00
-1.339979e-01	0.000000e+00	1e+00
-1.728862e-01	0.000000e+00	2e+00
1.851955e-02	0.000000e+00	1e+00
2.339867e-02	0.000000e+00	2e+00
5.884534e-02	0.000000e+00	1e+00
-1.017202e-02	0.000000e+00	2e+00
1.402613e-02	0.000000e+00	1e+00
5.264879e-02	0.000000e+00	2e+00
-1.059142e-01	0.000000e+00	1e+00
-8.212041e-02	0.000000e+00	2e+00
-3.544225e-02	0.000000e+00	1e+00
-1.717892e-02	0.000000e+00	2e+00
-1.541616e-02	0.000000e+00	1e+00
-8.211784e-02	0.000000e+00	2e+00
-7.531589e-02	0.000000e+00	1e+00
-4.259345e-02	0.000000e+00	2e+00
-3.543213e-02	0.000000e+00	1e+00
-8.808278e-02	0.000000e+00	2e+00
2.601594e-02	0.000000e+00	1e+00
2.945435e-02	0.000000e+00	2e+00
-2.737713e-02	0.000000e+00	1e+00
1.222865e-02	0.000000e+00	2e+00
-3.981587e-02	0.000000e+00	1e+00
7.956056e-03	0.000000e+00	2e+00
-1.263553e-01	0.000000e+00	1e+00
-9.631371e-02	0.000000e+00	2e+00
-7.100376e-02	0.000000e+00	1e+00
-9.355382e-02	0.000000e+00	2e+00
4.782830e-02	0.000000e+00	1e+00
-8.016779e-02	0.000000e+00	2e+00
-4.740977e-03	0.000000e+00	1e+00
-6.244209e-02	0.000000e+00	2e+00
-5.820892e-02	0.000000e+00	1e+00
-9.036983e-02	0.000000e+00	2e+00
1.799378e-02	0.000000e+00	1e+00
-1.243368e-01	0.000000e+00	2e+00
5.283760e-02	0.000000e+00	1e+00
7.137540e-02	0.000000e+00	2e+00
-1.705267e-02	0.000000e+00	1e+00
-5.114053e-02	0.000000e+00	2e+00
-8.821585e-02	0.000000e+00	1e+00
-1.131703e-01	0.000000e+00	2e+00
-3.581464e-02	0.000000e+00	1e+00
2.187265e-02	0.000000e+00	2e+00
3.065481e-02	0.000000e+00	1e+00
3.934144e-02	0.000000e+00	2e+00
-7.060024e-02	0.000000e+00	1e+00
-3.214649e-02	0.000000e+00	2e+00
1.699446e-02	0.000000e+00	1e+00
9.185419e-02	0.000000e+00	2e+00
3.583516e-02	0.000000e+00	1e+00
-3.708510e-02	0.000000e+00	2e+00
2.326406e-03	0.000000e+00	1e+00
1.007364e-01	0.000000e+00	2e+00
-7.241505e-02	0.000000e+00	1e+00
-8.499475e-02	0.000000e+00	2e+00
2.435252e-04	0.000000e+00	1e+00
-1.534032e-02	0.000000e+00	2e+00
-1.591349e-02	0.000000e+00	1e+00
-1.742040e-02	0.000000e+00	2e+00
-1.551953e-02	0.000000e+00	1e+00
7.410645e-02	0.000000e+00	2e+00
5.611019e-02	0.000000e+00	1e+00
1.583601e-02	0.000000e+00	2e+00
-1.762121e-02	0.000000e+00	1e+00
-1.300661e-01	0.000000e+00	2e+00
-2.612514e-02	0.000000e+00	1e+00
4.382941e-02	0.000000e+00	2e+00
1.660887e-02	0.000000e+00	1e+00
4.386672e-02	0.000000e+00	2e+00
-1.123477e-01	0.000000e+00	1e+00
-2.926738e-02	0.000000e+00	2e+00
-1.653986e-02	0.000000e+00	1e+00
-3.128231e-02	0.000000e+00	2e+00
1.539662e-02	0.000000e+00	1e+00
4.259215e-02	0.000000e+00	2e+00
-4.645908e-03	0.000000e+00	1e+00
7.400232e-02	0.000000e+00	2e+00
-9.371892e-03	0.000000e+00	1e+00
1.750528e-02	0.000000e+00	2e+00
9.477310e-02	0.000000e+00	1e+00
-3.128634e-02	0.000000e+00	2e+00
-5.934398e-02	0.000000e+00	1e+00
-7.588842e-02	0.000000e+00	2e+00
-4.305377e-03	0.000000e+00	1e+00
-1.119376e-02	0.000000e+00	2e+00
5.056942e-02	0.000000e+00	1e+00
1.810322e-01	0.000000e+00	2e+00
-1.214849e-02	0.000000e+00	1e+00
1.463222e-02	0.000000e+00	2e+00
1.081171e-02	0.000000e+00	1e+00
2.237077e-02	0.000000e+00	2e+00
-4.114830e-02	0.000000e+00	1e+00
1.900015e-02	0.000000e+00	2e+00
-4.395007e-02	0.000000e+00	1e+00
3.136364e-02	0.000000e+00	2e+00
-4.852371e-02	0.000000e+00	1e+00
-1.634795e-02	0.000000e+00	2e+00
2.555567e-02	0.000000e+00	1e+00
1.039074e-01	0.000000e+00	2e+00
-5.420737e-03	0.000000e+00	1e+00
-1.835647e-02	0.000000e+00	2e+00
1.118616e-01	0.000000e+00	1e+00
8.517823e-02	0.000000e+00	2e+00
-6.955041e-02	0.000000e+00	1e+00
-3.619791e-02	0.000000e+00	2e+00
1.096830e-01	0.000000e+00	1e+00
2.952877e-02	0.000000e+00	2e+00
-3.312780e-02	0.000000e+00	1e+00
-1.209862e-01	0.000000e+00	2e+00
-2.673785e-03	0.000000e+00	1e+00
5.356310e-02	0.000000e+00	2e+00
-1.201186e-01	0.000000e+00	1e+00
-1.507616e-01	0.000000e+00	2e+00
1.480974e-03	0.000000e+00	1e+00
3.054565e-02	0.000000e+00	2e+00
-2.730917e-03	0.000000e+00	1e+00
-6.156005e-02	0.000000e+00	2e+00
-5.434401e-03	0.000000e+00	1e+00
-1.082065e-01	0.000000e+00	2e+00
-4.556214e-02	0.000000e+00	1e+00
-6.058886e-02	0.000000e+00	2e+00
1.016533e-01	0.000000e+00	1e+00
1.291391e-01	0.000000e+00	2e+00
-5.347118e-02	0.000000e+00	1e+00
-4.810878e-02	0.000000e+00	2e+00
7.349968e-02	0.000000e+00	1e+00
1.173596e-01	0.000000e+00	2e+00
-6.858080e-03	0.000000e+00	1e+00
-4.469805e-03	0.000000e+00	2e+00
-1.234275e-02	0.000000e+00	1e+00
6.036661e-02	0.000000e+00	2e+00
3.474726e-02	0.000000e+00	1e+00
3.029967e-02	0.000000e+00	2e+00
-5.187462e-02	0.000000e+00	1e+00
-3.815132e-02	0.000000e+00	2e+00
-1.040887e-02	0.000000e+00	1e+00
1.012226e-02	0.000000e+00	2e+00
2.746628e-02	0.000000e+00	1e+00
-2.439180e-02	0.000000e+00	2e+00
-1.333016e-02	0.000000e+00	1e+00
-7.218550e-02	0.000000e+00	2e+00
1.692795e-02	0.000000e+00	1e+00
-1.206126e-02	0.000000e+00	2e+00
5.964990e-03	0.000000e+00	1e+00
3.529856e-02	0.000000e+00	2e+00
5.270728e-02	0.000000e+00	1e+00
-8.278799e-02	0.000000e+00	2e+00
-1.750548e-02	0.000000e+00	1e+00
2.848673e-02	0.000000e+00	2e+00
-4.456418e-02	0.000000e+00	1e+00
3.994593e-03	0.000000e+00	2e+00
-4.679534e-02	0.000000e+00	1e+00
-1.231214e-02	0.000000e+00	2e+00
-5.125633e-02	0.000000e+00	1e+00
-9.203616e-03	0.000000e+00	2e+00
-1.077265e-03	0.000000e+00	1e+00
-1.478108e-02	0.000000e+00	2e+00
7.303320e-04	0.000000e+00	1e+00
-1.378951e-02	0.000000e+00	2e+00
-3.278043e-02	0.000000e+00	1e+00
-8.962241e-02	0.000000e+00	2e+00
6.006200e-02	0.000000e+00	1e+00
-3.638400e-02	0.000000e+00	2e+00
2.553384e-02	0.000000e+00	1e+00
3.649362e-02	0.000000e+00	2e+00
-2.293543e-02	0.000000e+00	1e+00
3.831971e-02	0.000000e+00	2e+00
8.230196e-02	0.000000e+00	1e+00
3.322141e-02	0.000000e+00	2e+00
-6.826893e-02	0.000000e+00	1e+00
-1.749476e-02	0.000000e+00	2e+00
7.835775e-02	0.000000e+00	1e+00
-3.144329e-02	0.000000e+00	2e+00
7.076212e-02	0.000000e+00	1e+00
9.520633e-03	0.000000e+00	2e+00
4.511824e-03	0.000000e+00	1e+00
-7.680772e-03	0.000000e+00	2e+00
-4.201298e-02	0.000000e+00	1e+00
-9.626683e-02	0.000000e+00	2e+00
8.613471e-02	0.000000e+00	1e+00
1.117919e-01	0.000000e+00	2e+00
-4.866994e-02	0.000000e+00	1e+00
1.167198e-04	0.000000e+00	2e+00
6.060926e-03	0.000000e+00	1e+00
4.787972e-02	0.000000e+00	2e+00
-3.168311e-02	0.000000e+00	1e+00
3.508439e-03	0.000000e+00	2e+00
5.495560e-03	0.000000e+00	1e+00
4.311174e-02	0.000000e+00	2e+00
-2.537288e-02	0.000000e+00	1e+00
-7.596902e-02	0.000000e+00	2e+00
9.017394e-04	0.000000e+00	1e+00
2.386641e-02	0.000000e+00	2e+00
1.279644e-01	0.000000e+00	1e+00
6.433362e-02	0.000000e+00	2e+00
-4.012223e-02	0.000000e+00	1e+00
-7.040591e-02	0.000000e+00	2e+00
-3.788250e-02	0.000000e+00	1e+00
5.910306e-02	0.000000e+00	2e+00
-1.088169e-02	0.000000e+00	1e+00
-6.331209e-02	0.000000e+00	2e+00
-7.612316e-02	0.000000e+00	1e+00
-2.048940e-02	0.000000e+00	2e+00
3.153071e-02	0.000000e+00	1e+00
4.767471e-02	0.000000e+00	2e+00
-1.406902e-03	0.000000e+00	1e+00
1.621406e-02	0.000000e+00	2e+00
-8.037630e-03	0.000000e+00	1e+00
2.286747e-02	0.000000e+00	2e+00
3.091510e-02	0.000000e+00	1e+00
-1.129124e-02	0.000000e+00	2e+00
3.532769e-03	0.000000e+00	1e+00
3.168836e-02	0.000000e+00	2e+00
-9.292384e-02	0.000000e+00	1e+00
-1.823703e-01	0.000000e+00	2e+00
-1.734228e-02	0.000000e+00	1e+00
2.166524e-02	0.000000e+00	2e+00
2.266295e-02	0.000000e+00	1e+00
3.001942e-02	0.000000e+00	2e+00
-4.990063e-02	0.000000e+00	1e+00
6.426882e-03	0.000000e+00	2e+00
1.485293e-01	0.000000e+00	1e+00
7.162533e-02	0.000000e+00	2e+00
3.665098e-02	0.000000e+00	1e+00
4.115015e-03	0.000000e+00	2e+00
4.161157e-02	0.000000e+00	1e+00
